URI,CIS,libelle,actif,dateDebut,dateFin,codeATC,libelleATC,typeProcedureCourante,statutCourant,categorie,causeNonVirtualisation,causeExceptionPrescriptionDC
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61683436,61683436,"BETAHISTINE ZYDUS FRANCE 8 mg, comprimé",true,2014-03-03,,N07CA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60570108,60570108,"PRALUENT 75 mg, solution injectable en stylo prérempli",true,2015-09-23,,C10AX14,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62471347,62471347,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MIEL CITRON SANS SUCRE, pastille édulcorée à la saccharine sodique, au maltitol et à l'isomalt",true,2015-12-09,,R02AA20,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62213717,62213717,"TRANDOLAPRIL ARROW 2 mg, gélule",false,2009-11-17,2023-04-18,C09AA10,,Procédure de reconnaissance mutuelle,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66627053,66627053,"OLANZAPINE MYLAN 10 mg, comprimé pelliculé",true,2008-10-07,,N05AH03,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61170825,61170825,"FENTANYL TEVA SANTE 75 microgrammes/heure, dispositif transdermique",true,2008-07-28,,N02AB03,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68564413,68564413,"CYCLOPHOSPHAMIDE SANDOZ 500 mg, poudre pour solution injectable ou pour perfusion",true,2015-08-21,,L01AA01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63469032,63469032,"ACIDE ALENDRONIQUE/VITD3 SANDOZ 70 mg/5600 UI, comprimé",false,2017-07-17,2020-12-24,M05BB03,,Procédure décentralisée,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65421851,65421851,"SUPRANE, liquide pour inhalation par vapeur",true,1993-12-24,,N01AB07,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61708252,61708252,"FOLINATE DE CALCIUM ALTAN 350 mg, poudre pour solution injectable",true,2020-11-04,,V03AF03,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60803822,60803822,"PLENESIA NERVOSITE, comprimé enrobé",false,2005-06-30,2020-10-13,V03AX,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64270784,64270784,"BICALUTAMIDE EVOLUGEN 50 mg, comprimé pelliculé",true,2009-03-09,,L02BB03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65599067,65599067,"BOSENTAN SUN 62,5 mg, comprimé pelliculé",true,2016-09-22,,C02KX01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61323662,61323662,"CLOPIXOL 10 mg, comprimé pelliculé",true,1987-04-23,,N05AF05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68523861,68523861,"SILDENAFIL TEVA 50 mg, comprimé pelliculé",true,2009-11-30,,G04BE03,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61906519,61906519,"AFSTYLA 1000 UI, poudre et solvant pour solution injectable",true,2017-01-04,,B02BD02,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62860633,62860633,"PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE ARROW 8 mg/5 mg, comprimé",true,2020-11-20,,C09BB04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66645425,66645425,"ACTIQ 1600 microgrammes, comprimé avec applicateur buccal",true,2002-03-14,,N02AB03,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61485148,61485148,"GESTODENE/ETHINYLESTRADIOL EG 75 microgrammes/20 microgrammes, comprimé enrobé",true,2006-05-23,,G03AA10,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67541600,67541600,"HYPERIUM 1 mg, comprimé",true,1987-04-23,,C02AC06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65313021,65313021,"TEVAGRASTIM 48 MUI/0,8 ml, solution injectable ou pour perfusion",true,2008-09-15,,L03AA02,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63488196,63488196,"OLANZAPINE CRISTERS 7,5 mg, comprimé enrobé",true,2012-03-16,,N05AH03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64710550,64710550,"RABEPRAZOLE KRKA 10 mg, comprimé gastro-résistant",true,2010-11-05,,A02BC04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66089188,66089188,"ATAZANAVIR KRKA 300 mg, gélule",true,2019-03-25,,J05AE08,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60223278,60223278,"TALOXA 600 mg, comprimé",true,1994-05-16,,N03AX10,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67177933,67177933,"TRAMADOL MYLAN GENERIQUES LP 200 mg, comprimé à libération prolongée",true,2007-09-14,,N02AX02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65463715,65463715,"DUGRESSA 1 mg/mL + 5 mg/mL, collyre en solution",true,2020-07-07,,S01CA01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69148236,69148236,"FUROSEMIDE ZENTIVA 40 mg, comprimé sécable",true,1982-05-14,,C03CA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62505828,62505828,"LORAZEPAM VIATRIS 1 mg, comprimé pelliculé sécable",true,1993-08-24,,N05BA06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65086748,65086748,"TECHNESCAN LYOMAA, poudre pour suspension injectable. Trousse pour la préparation de macroagrégats d’albumine humaine technétiés (99mTc)",false,2000-07-17,2021-09-23,V09EB01,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61109911,61109911,"DAFALGAN CODEINE, comprimé effervescent sécable",true,1988-05-06,,N02AJ06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62527664,62527664,"ESCITALOPRAM ALMUS 5 mg, comprimé pelliculé",true,2014-03-18,,N06AB10,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61846755,61846755,"DEXMEDETOMIDINE ALTAN 4 microgrammes/mL, solution pour perfusion",true,2019-09-18,,N05CM18,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66407833,66407833,"FLUCONAZOLE TEVA 200 mg, gélule",true,2004-10-25,,J02AC01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62705768,62705768,"DONEPEZIL TEVA 10 mg, comprimé pelliculé",true,2015-04-23,,N06DA02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69723217,69723217,"GASTROPULGITE, poudre pour suspension buvable",true,1995-07-10,,A02AD01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63363997,63363997,"REVITALOSE SANS SUCRE, solution buvable édulcorée au sorbitol",true,1992-10-27,,A13A,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68053454,68053454,"CIMETIDINE ARROW 200 mg, comprimé effervescent",true,1998-12-07,,A02BA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66319493,66319493,"METFORMINE RANBAXY 1000 mg, comprimé pelliculé",true,2009-04-15,,A10BA02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66987514,66987514,"TERIPARATIDE BIOGARAN 20 microgrammes/80 microlitres, solution injectable en stylo prérempli",true,2020-09-01,,H05AA02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60819417,60819417,"IMETH 10 mg, comprimé sécable",true,2008-11-13,,L04AX03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60476630,60476630,"RANITIDINE ARROW 300 mg, comprimé effervescent",false,2005-06-20,2020-01-06,A02BA02,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65969680,65969680,"ROSUVASTATINE TEVA 20 mg, comprimé pelliculé",true,2016-05-25,,C10AA07,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67229700,67229700,"IRBESARTAN EVOLUGEN 150 mg, comprimé pelliculé",true,2014-01-28,,C09CA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62904108,62904108,"INNOVAIR NEXTHALER 200 microgrammes/6 microgrammes par inhalation, poudre pour inhalation",true,2015-11-24,,R03AK08,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60260497,60260497,"RISPERDAL 2 mg, comprimé pelliculé",true,1995-05-02,,N05AX08,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61616875,61616875,"PREGABALINE EVOLUGEN 25 mg, gélule",true,2015-12-08,,N02BF02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64189396,64189396,"FYCOMPA 0,5 mg/mL, suspension buvable",true,2016-09-19,,N03AX22,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64937199,64937199,"SORAFENIB TEVA 200 mg, comprimé pelliculé",true,2018-12-31,,L01EX02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65607934,65607934,"FOLINATE DE CALCIUM ZENTIVA 100 mg, lyophilisat pour usage parentéral",true,1996-06-04,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64768525,64768525,"TOPREC 25 mg, comprimé",true,1988-06-22,,N02BG,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68077882,68077882,"CORBILTA 150 mg/37,5 mg/200 mg, comprimé pelliculé",true,2013-11-11,,N04BA03,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66956006,66956006,"CITALOPRAM ARROW 20 mg, comprimé pelliculé sécable",true,2005-03-14,,N06AB04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63437077,63437077,"OGAST 30 mg, gélule gastro-résistante",true,1990-12-11,,A02BC03,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62676633,62676633,"ALFATIL 125 mg/5 ml, poudre pour suspension buvable",true,1981-06-10,,J01DC04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64607301,64607301,"ZOCOR 40 mg, comprimé pelliculé",true,2001-02-27,,C10AA01,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65926444,65926444,"REPAGLINIDE ARROW LAB 2 mg, comprimé",true,2015-08-10,,A10BX02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60557826,60557826,"RIVASTIGMINE VIATRIS 3 mg, gélule",true,2010-10-04,,N06DA03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63399979,63399979,"PARACETAMOL/CAFEINE/CODEINE ARROW 400 mg/50 mg/20 mg, comprimé",true,2017-01-06,,N02AJ06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61157728,61157728,"OXYGENE MEDICINAL LIQUIDE SOGAL, gaz pour inhalation, pour évaporateur fixe",true,2005-05-16,,V03AN01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63152224,63152224,"REPAGLINIDE RANBAXY 0,5 mg, comprimé",false,2010-12-28,2020-12-01,A10BX02,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66023836,66023836,"DIAZEPAM TEVA 5 mg, comprimé",true,1982-01-28,,N05BA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62312163,62312163,"IRBESARTAN HYDROCHLOROTHIAZIDE ZENTIVA 300 mg/25 mg, comprimé pelliculé",true,2007-01-19,,C09DA04,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63600670,63600670,"ENOXAPARINE ARROW 4 000 UI (40 mg)/0,4 mL, solution injectable en seringue préremplie",true,2020-02-19,,B01AB05,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61587060,61587060,"MONOALGIC L.P. 200 mg, comprimé à libération prolongée (UNE PRISE QUOTIDIENNE)",true,2005-02-02,,N02AX02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69410884,69410884,"AMBROXOL TEVA CONSEIL 0,3 %, solution buvable",false,1994-09-30,2022-12-30,R05CB06,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69325747,69325747,"ADRENALINE RENAUDIN 0,25 mg/ml, solution injectable en ampoule",true,1997-04-16,,C01CA24,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64675665,64675665,"EFFERALGANMED 150 mg, suppositoire",true,1984-09-05,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63309558,63309558,"OXYBUTYNINE BIOGARAN 5 mg, comprimé sécable",true,2002-05-28,,G04BD04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68283829,68283829,"RETACRIT 20000 UI/0,5 ml, solution injectable en seringue préremplie",true,2007-12-18,,B03XA01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65777420,65777420,"MUPIROCINE VIATRIS 2 %, pommade",true,2016-11-18,,D06AX09,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64740636,64740636,"HYDROCHLOROTHIAZIDE ARROW 12,5 mg, comprimé sécable",true,2019-05-09,,C03AA03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63814329,63814329,"ONDANSETRON ZYDUS 8 mg, comprimé orodispersible",true,2007-11-07,,A04AA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61804539,61804539,"CARDENSIEL 5 mg, comprimé pelliculé sécable",true,2000-01-04,,C07AB07,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68143802,68143802,"LANZOR 30 mg, gélule gastro-résistante",true,1990-12-11,,A02BC03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61206381,61206381,"ROPINIROLE VIATRIS 0,50 mg, comprimé pelliculé",true,2008-04-16,,N04BC04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64768062,64768062,"METOJECT 10 mg/0,2 ml, solution injectable en seringue préremplie",true,2013-01-25,,L04AX03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62884890,62884890,"FOSFOMYCINE SUN ADULTES 3 g, granulés pour solution buvable en sachet",true,2009-11-02,,J01XX01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64435022,64435022,"DIPROSALIC, lotion",true,1980-10-24,,D07XC01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61505095,61505095,"HALDOL DECANOAS 50 mg/ml, solution injectable",true,1983-03-01,,N05AD01,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68079933,68079933,"MINIPRESS 1 mg, comprimé sécable",false,1981-04-08,2022-05-22,C02CA01,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69337475,69337475,"BISOPROLOL REF 5 mg, comprimé pelliculé sécable",true,2021-04-08,,C07AB07,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60759685,60759685,"REPAGLINIDE KRKA 0,5 mg, comprimé",true,2009-11-04,,A10BX02,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65431361,65431361,"ROPINIROLE MYLAN PHARMA LP 2 mg, comprimé à libération prolongée",true,2017-02-27,,N04BC04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61562566,61562566,"SUFENTA 10 microgrammes/2 ml, solution injectable (I.V. ou péridurale)",true,1998-09-22,,N01AH03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64626892,64626892,"DRILL SANS SUCRE, pastille édulcorée à l'aspartam et à l'isomalt",true,1991-04-17,,R02AA20,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61662513,61662513,"DEXPANTHENOL EG LABO CONSEIL 5 %, pommade",true,2015-10-09,,D03AX03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65983662,65983662,"QUETIAPINE TEVA LP 400 mg, comprimé à libération prolongée",true,2017-07-07,,N05AH04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64957305,64957305,"EFFENTORA 100 microgrammes, comprimé gingival",true,2008-04-04,,N02AB03,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68056596,68056596,"CELESTAMINE, comprimé",false,1997-12-16,2021-05-06,R06AB52,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69340279,69340279,"ELIQUIS 2,5 mg, comprimé pelliculé",true,2011-05-18,,B01AF02,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60454662,60454662,"ESOMEPRAZOLE VIATRIS 20 mg, gélule gastro-résistante",true,2010-12-15,,A02BC05,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63280786,63280786,"PANTOPRAZOLE REIG JOFRE 40 mg, poudre pour solution injectable (IV)",true,2012-03-29,,A02BC02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63432557,63432557,"METFORMINE SUN 850 mg, comprimé pelliculé",true,1999-02-09,,A10BA02,,Procédure nationale,Actif,,,
